"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036176986";"";"3000000445";"NVEN";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"gabriel_Nov_18_427pm";"SIEBEL8";"";"";"000353471036177182";"";"3000000445";"NVEN";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036138416";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036663744";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036663819";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036663827";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036663819";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036663819";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036176622";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036663827";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036664387";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036665301";"";"3000000191";"VEND";"";"";"";"02";"Este IMEI ya posee el status no vendido";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036671234";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036665418";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036665418";"";"3000000445";"NVEN";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SIEBEL8";"SIEBEL8";"";"";"000353471036671234";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036671234";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SIEBEL8";"SIEBEL8";"";"";"000353471036671234";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SIEBEL8";"SIEBEL8";"";"";"000353471036671234";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SIEBEL8";"SIEBEL8";"";"";"000353471036671234";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SIEBEL8";"SIEBEL8";"";"";"000353471036671234";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SIEBEL8";"SIEBEL8";"";"";"000353471036671234";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SIEBEL8";"SIEBEL8";"";"";"000353471036671234";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SIEBEL8";"SIEBEL8";"";"";"000353471036671234";"";"3000000445";"VEND";"";"";"";"01";"Este IMEI ya se encuentra vendido";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036671507";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
"SADMIN";"SIEBEL8";"";"";"000353471036671572";"";"3000000445";"VEND";"";"";"";"00";"Ejecucion exitosa";"FRMO-00083"
